AdminStrata,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Cascades,Cascades,Cascades,Cascades,Cascades,Cascades,Cascades,Cascades,Cascades,Cascades,Cascades,Cascades,Cascades,Cascades,Cascades,Centre,Centre,Centre,Centre,Centre,Centre,Centre,Centre,Centre,Centre,Centre,Centre,Centre,Centre,Centre,Centre-Est,Centre-Est,Centre-Est,Centre-Est,Centre-Est,Centre-Est,Centre-Est,Centre-Est,Centre-Est,Centre-Est,Centre-Est,Centre-Est,Centre-Est,Centre-Est,Centre-Est,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Ouest,Centre-Ouest,Centre-Ouest,Centre-Ouest,Centre-Ouest,Centre-Ouest,Centre-Ouest,Centre-Ouest,Centre-Ouest,Centre-Ouest,Centre-Ouest,Centre-Ouest,Centre-Ouest,Centre-Ouest,Centre-Ouest,Centre-Sud,Centre-Sud,Centre-Sud,Centre-Sud,Centre-Sud,Centre-Sud,Centre-Sud,Centre-Sud,Centre-Sud,Centre-Sud,Centre-Sud,Centre-Sud,Centre-Sud,Centre-Sud,Centre-Sud,Est,Est,Est,Est,Est,Est,Est,Est,Est,Est,Est,Est,Est,Est,Est,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Nord,Nord,Nord,Nord,Nord,Nord,Nord,Nord,Nord,Nord,Nord,Nord,Nord,Nord,Nord,Plateau-Central,Plateau-Central,Plateau-Central,Plateau-Central,Plateau-Central,Plateau-Central,Plateau-Central,Plateau-Central,Plateau-Central,Plateau-Central,Plateau-Central,Plateau-Central,Plateau-Central,Plateau-Central,Plateau-Central,Sahel,Sahel,Sahel,Sahel,Sahel,Sahel,Sahel,Sahel,Sahel,Sahel,Sahel,Sahel,Sahel,Sahel,Sahel,Sud-Ouest,Sud-Ouest,Sud-Ouest,Sud-Ouest,Sud-Ouest,Sud-Ouest,Sud-Ouest,Sud-Ouest,Sud-Ouest,Sud-Ouest,Sud-Ouest,Sud-Ouest,Sud-Ouest,Sud-Ouest,Sud-Ouest
2018-12-29,,,,0.0,,,12.535927023484776,-3.4889045412941937,,,1816310.0,,,,,,,,1.0,,,10.354483567382896,-4.5703491858738445,,,755896.0,,,,,,,,2.0,,,12.325874473829256,-1.4999608374274638,,,2623394.0,,,,,,,,3.0,,,11.607597874846034,-0.1860523603689417,,,2623394.0,,,,,,,,4.0,,,13.271073782688553,-0.9736234041308092,,,1551284.0,,,,,,,,5.0,,,11.79615522501702,-2.2215485306204115,,,1510412.0,,,,,,,,6.0,,,11.584015088277885,-1.2189725370438171,,,801374.0,,,,,,,,7.0,,,12.240285449921886,0.9264825836092052,,,1633891.0,,,,,,,,8.0,,,11.365155887958865,-4.3311696081084605,,,1983881.0,,,,,,,,9.0,,,13.459991496033773,-2.283148656613776,,,1500082.0,,,,,,,,10.0,,,12.444786532303667,-1.1325241304161977,,,872851.0,,,,,,,,11.0,,,14.147636998838394,-0.45004078084426097,,,1282223.0,,,,,,,,12.0,,,10.475214903710103,-3.2371906407249704,,,796535.0,,,,
2018-12-30,,,,0.0,,,12.535927023484776,-3.4889045412941937,,,1816310.0,,,,,,,,1.0,,,10.354483567382896,-4.5703491858738445,,,755896.0,,,,,,,,2.0,,,12.325874473829256,-1.4999608374274638,,,2623394.0,,,,,,,,3.0,,,11.607597874846034,-0.1860523603689417,,,2623394.0,,,,,,,,4.0,,,13.271073782688553,-0.9736234041308092,,,1551284.0,,,,,,,,5.0,,,11.79615522501702,-2.2215485306204115,,,1510412.0,,,,,,,,6.0,,,11.584015088277885,-1.2189725370438171,,,801374.0,,,,,,,,7.0,,,12.240285449921886,0.9264825836092052,,,1633891.0,,,,,,,,8.0,,,11.365155887958865,-4.3311696081084605,,,1983881.0,,,,,,,,9.0,,,13.459991496033773,-2.283148656613776,,,1500082.0,,,,,,,,10.0,,,12.444786532303667,-1.1325241304161977,,,872851.0,,,,,,,,11.0,,,14.147636998838394,-0.45004078084426097,,,1282223.0,,,,,,,,12.0,,,10.475214903710103,-3.2371906407249704,,,796535.0,,,,
2018-12-31,100.01,143.174674449933,,0.0,,,12.535927023484776,-3.4889045412941937,0.3160099,105.165225616407,1816310.0,,0.0,,,105.191830502004,128.271174133167,,1.0,,,10.354483567382896,-4.5703491858738445,0.4416194000000001,105.057700387091,755896.0,,0.073,,,100.0,96.3930678858115,,2.0,,,12.325874473829256,-1.4999608374274638,0.2570867,101.550875686887,2623394.0,,0.0,,,100.46981207517,96.47793134195273,,3.0,,,11.607597874846034,-0.1860523603689417,0.2829776,100.989888806595,2623394.0,,0.034,,,100.0,140.186712983066,,4.0,,,13.271073782688553,-0.9736234041308092,0.2303734,102.522759908335,1551284.0,,0.0,,,100.0,110.89044704738001,,5.0,,,11.79615522501702,-2.2215485306204115,0.3237338,103.650284450896,1510412.0,,0.0,,,100.78,87.0961938269631,,6.0,,,11.584015088277885,-1.2189725370438171,0.3128951,104.28697380921899,801374.0,,0.068,,,100.0,123.726819286354,,7.0,,,12.240285449921886,0.9264825836092052,0.2792292,99.5455236757946,1633891.0,,0.0,,,100.72912504994,132.942062731133,,8.0,,,11.365155887958865,-4.3311696081084605,0.3903957,106.17473339731801,1983881.0,,0.0,,,100.0,139.999310178319,,9.0,,,13.459991496033773,-2.283148656613776,0.2461079,104.00786659248301,1500082.0,,0.0,,,100.0,101.614614700737,,10.0,,,12.444786532303667,-1.1325241304161977,0.2580509,101.413096259035,872851.0,,0.0,,,100.0,159.212907896778,,11.0,,,14.147636998838394,-0.45004078084426097,0.1849682,101.151387726567,1282223.0,,0.0,,,103.190976573797,127.204880333873,,12.0,,,10.475214903710103,-3.2371906407249704,0.3936281,108.408189138315,796535.0,,0.027000000000000003,,
2019-01-01,,,,0.0,,,12.535927023484776,-3.4889045412941937,,,1816310.0,,,,,,,,1.0,,,10.354483567382896,-4.5703491858738445,,,755896.0,,,,,,,,2.0,,,12.325874473829256,-1.4999608374274638,,,2623394.0,,,,,,,,3.0,,,11.607597874846034,-0.1860523603689417,,,2623394.0,,,,,,,,4.0,,,13.271073782688553,-0.9736234041308092,,,1551284.0,,,,,,,,5.0,,,11.79615522501702,-2.2215485306204115,,,1510412.0,,,,,,,,6.0,,,11.584015088277885,-1.2189725370438171,,,801374.0,,,,,,,,7.0,,,12.240285449921886,0.9264825836092052,,,1633891.0,,,,,,,,8.0,,,11.365155887958865,-4.3311696081084605,,,1983881.0,,,,,,,,9.0,,,13.459991496033773,-2.283148656613776,,,1500082.0,,,,,,,,10.0,,,12.444786532303667,-1.1325241304161977,,,872851.0,,,,,,,,11.0,,,14.147636998838394,-0.45004078084426097,,,1282223.0,,,,,,,,12.0,,,10.475214903710103,-3.2371906407249704,,,796535.0,,,,
2019-01-02,,,,0.0,,,12.535927023484776,-3.4889045412941937,,,1816310.0,,,,,,,,1.0,,,10.354483567382896,-4.5703491858738445,,,755896.0,,,,,,,,2.0,,,12.325874473829256,-1.4999608374274638,,,2623394.0,,,,,,,,3.0,,,11.607597874846034,-0.1860523603689417,,,2623394.0,,,,,,,,4.0,,,13.271073782688553,-0.9736234041308092,,,1551284.0,,,,,,,,5.0,,,11.79615522501702,-2.2215485306204115,,,1510412.0,,,,,,,,6.0,,,11.584015088277885,-1.2189725370438171,,,801374.0,,,,,,,,7.0,,,12.240285449921886,0.9264825836092052,,,1633891.0,,,,,,,,8.0,,,11.365155887958865,-4.3311696081084605,,,1983881.0,,,,,,,,9.0,,,13.459991496033773,-2.283148656613776,,,1500082.0,,,,,,,,10.0,,,12.444786532303667,-1.1325241304161977,,,872851.0,,,,,,,,11.0,,,14.147636998838394,-0.45004078084426097,,,1282223.0,,,,,,,,12.0,,,10.475214903710103,-3.2371906407249704,,,796535.0,,,,
2019-01-03,,,,0.0,,,12.535927023484776,-3.4889045412941937,,,1816310.0,,,,,,,,1.0,,,10.354483567382896,-4.5703491858738445,,,755896.0,,,,,,,,2.0,,,12.325874473829256,-1.4999608374274638,,,2623394.0,,,,,,,,3.0,,,11.607597874846034,-0.1860523603689417,,,2623394.0,,,,,,,,4.0,,,13.271073782688553,-0.9736234041308092,,,1551284.0,,,,,,,,5.0,,,11.79615522501702,-2.2215485306204115,,,1510412.0,,,,,,,,6.0,,,11.584015088277885,-1.2189725370438171,,,801374.0,,,,,,,,7.0,,,12.240285449921886,0.9264825836092052,,,1633891.0,,,,,,,,8.0,,,11.365155887958865,-4.3311696081084605,,,1983881.0,,,,,,,,9.0,,,13.459991496033773,-2.283148656613776,,,1500082.0,,,,,,,,10.0,,,12.444786532303667,-1.1325241304161977,,,872851.0,,,,,,,,11.0,,,14.147636998838394,-0.45004078084426097,,,1282223.0,,,,,,,,12.0,,,10.475214903710103,-3.2371906407249704,,,796535.0,,,,
2019-01-04,,,,0.0,,,12.535927023484776,-3.4889045412941937,,,1816310.0,,,,,,,,1.0,,,10.354483567382896,-4.5703491858738445,,,755896.0,,,,,,,,2.0,,,12.325874473829256,-1.4999608374274638,,,2623394.0,,,,,,,,3.0,,,11.607597874846034,-0.1860523603689417,,,2623394.0,,,,,,,,4.0,,,13.271073782688553,-0.9736234041308092,,,1551284.0,,,,,,,,5.0,,,11.79615522501702,-2.2215485306204115,,,1510412.0,,,,,,,,6.0,,,11.584015088277885,-1.2189725370438171,,,801374.0,,,,,,,,7.0,,,12.240285449921886,0.9264825836092052,,,1633891.0,,,,,,,,8.0,,,11.365155887958865,-4.3311696081084605,,,1983881.0,,,,,,,,9.0,,,13.459991496033773,-2.283148656613776,,,1500082.0,,,,,,,,10.0,,,12.444786532303667,-1.1325241304161977,,,872851.0,,,,,,,,11.0,,,14.147636998838394,-0.45004078084426097,,,1282223.0,,,,,,,,12.0,,,10.475214903710103,-3.2371906407249704,,,796535.0,,,,
2019-01-05,,,,0.0,,,12.535927023484776,-3.4889045412941937,,,1816310.0,,,,,,,,1.0,,,10.354483567382896,-4.5703491858738445,,,755896.0,,,,,,,,2.0,,,12.325874473829256,-1.4999608374274638,,,2623394.0,,,,,,,,3.0,,,11.607597874846034,-0.1860523603689417,,,2623394.0,,,,,,,,4.0,,,13.271073782688553,-0.9736234041308092,,,1551284.0,,,,,,,,5.0,,,11.79615522501702,-2.2215485306204115,,,1510412.0,,,,,,,,6.0,,,11.584015088277885,-1.2189725370438171,,,801374.0,,,,,,,,7.0,,,12.240285449921886,0.9264825836092052,,,1633891.0,,,,,,,,8.0,,,11.365155887958865,-4.3311696081084605,,,1983881.0,,,,,,,,9.0,,,13.459991496033773,-2.283148656613776,,,1500082.0,,,,,,,,10.0,,,12.444786532303667,-1.1325241304161977,,,872851.0,,,,,,,,11.0,,,14.147636998838394,-0.45004078084426097,,,1282223.0,,,,,,,,12.0,,,10.475214903710103,-3.2371906407249704,,,796535.0,,,,
2019-01-06,,,,0.0,,,12.535927023484776,-3.4889045412941937,,,1816310.0,,,,,,,,1.0,,,10.354483567382896,-4.5703491858738445,,,755896.0,,,,,,,,2.0,,,12.325874473829256,-1.4999608374274638,,,2623394.0,,,,,,,,3.0,,,11.607597874846034,-0.1860523603689417,,,2623394.0,,,,,,,,4.0,,,13.271073782688553,-0.9736234041308092,,,1551284.0,,,,,,,,5.0,,,11.79615522501702,-2.2215485306204115,,,1510412.0,,,,,,,,6.0,,,11.584015088277885,-1.2189725370438171,,,801374.0,,,,,,,,7.0,,,12.240285449921886,0.9264825836092052,,,1633891.0,,,,,,,,8.0,,,11.365155887958865,-4.3311696081084605,,,1983881.0,,,,,,,,9.0,,,13.459991496033773,-2.283148656613776,,,1500082.0,,,,,,,,10.0,,,12.444786532303667,-1.1325241304161977,,,872851.0,,,,,,,,11.0,,,14.147636998838394,-0.45004078084426097,,,1282223.0,,,,,,,,12.0,,,10.475214903710103,-3.2371906407249704,,,796535.0,,,,
2019-01-07,,,,0.0,,,12.535927023484776,-3.4889045412941937,,,1816310.0,,,,,,,,1.0,,,10.354483567382896,-4.5703491858738445,,,755896.0,,,,,,,,2.0,,,12.325874473829256,-1.4999608374274638,,,2623394.0,,,,,,,,3.0,,,11.607597874846034,-0.1860523603689417,,,2623394.0,,,,,,,,4.0,,,13.271073782688553,-0.9736234041308092,,,1551284.0,,,,,,,,5.0,,,11.79615522501702,-2.2215485306204115,,,1510412.0,,,,,,,,6.0,,,11.584015088277885,-1.2189725370438171,,,801374.0,,,,,,,,7.0,,,12.240285449921886,0.9264825836092052,,,1633891.0,,,,,,,,8.0,,,11.365155887958865,-4.3311696081084605,,,1983881.0,,,,,,,,9.0,,,13.459991496033773,-2.283148656613776,,,1500082.0,,,,,,,,10.0,,,12.444786532303667,-1.1325241304161977,,,872851.0,,,,,,,,11.0,,,14.147636998838394,-0.45004078084426097,,,1282223.0,,,,,,,,12.0,,,10.475214903710103,-3.2371906407249704,,,796535.0,,,,
2019-01-08,,,,0.0,,,12.535927023484776,-3.4889045412941937,,,1816310.0,,,,,,,,1.0,,,10.354483567382896,-4.5703491858738445,,,755896.0,,,,,,,,2.0,,,12.325874473829256,-1.4999608374274638,,,2623394.0,,,,,,,,3.0,,,11.607597874846034,-0.1860523603689417,,,2623394.0,,,,,,,,4.0,,,13.271073782688553,-0.9736234041308092,,,1551284.0,,,,,,,,5.0,,,11.79615522501702,-2.2215485306204115,,,1510412.0,,,,,,,,6.0,,,11.584015088277885,-1.2189725370438171,,,801374.0,,,,,,,,7.0,,,12.240285449921886,0.9264825836092052,,,1633891.0,,,,,,,,8.0,,,11.365155887958865,-4.3311696081084605,,,1983881.0,,,,,,,,9.0,,,13.459991496033773,-2.283148656613776,,,1500082.0,,,,,,,,10.0,,,12.444786532303667,-1.1325241304161977,,,872851.0,,,,,,,,11.0,,,14.147636998838394,-0.45004078084426097,,,1282223.0,,,,,,,,12.0,,,10.475214903710103,-3.2371906407249704,,,796535.0,,,,
2019-01-09,,,,0.0,,,12.535927023484776,-3.4889045412941937,,,1816310.0,,,,,,,,1.0,,,10.354483567382896,-4.5703491858738445,,,755896.0,,,,,,,,2.0,,,12.325874473829256,-1.4999608374274638,,,2623394.0,,,,,,,,3.0,,,11.607597874846034,-0.1860523603689417,,,2623394.0,,,,,,,,4.0,,,13.271073782688553,-0.9736234041308092,,,1551284.0,,,,,,,,5.0,,,11.79615522501702,-2.2215485306204115,,,1510412.0,,,,,,,,6.0,,,11.584015088277885,-1.2189725370438171,,,801374.0,,,,,,,,7.0,,,12.240285449921886,0.9264825836092052,,,1633891.0,,,,,,,,8.0,,,11.365155887958865,-4.3311696081084605,,,1983881.0,,,,,,,,9.0,,,13.459991496033773,-2.283148656613776,,,1500082.0,,,,,,,,10.0,,,12.444786532303667,-1.1325241304161977,,,872851.0,,,,,,,,11.0,,,14.147636998838394,-0.45004078084426097,,,1282223.0,,,,,,,,12.0,,,10.475214903710103,-3.2371906407249704,,,796535.0,,,,
2019-01-10,100.0,132.34552332913,,0.0,,,12.535927023484776,-3.4889045412941937,0.3010493,104.8673669262525,1816310.0,,0.0,,,101.86120186120199,124.04457088667601,,1.0,,,10.354483567382896,-4.5703491858738445,0.41096990000000005,106.451387868613,755896.0,,0.02,,,100.0,91.01463243669501,,2.0,,,12.325874473829256,-1.4999608374274638,0.24660460000000003,101.03859157757401,2623394.0,,0.0,,,100.339864054378,82.0592713238678,,3.0,,,11.607597874846034,-0.1860523603689417,0.2686757,100.42311317109741,2623394.0,,0.0,,,100.0,126.37088140834999,,4.0,,,13.271073782688553,-0.9736234041308092,0.22197485,101.78719471785,1551284.0,,0.0,,,100.0,100.822384587661,,5.0,,,11.79615522501702,-2.2215485306204115,0.30516225,103.6538244501825,1510412.0,,0.0,,,100.73,80.6417763937312,,6.0,,,11.584015088277885,-1.2189725370438171,0.29547805,103.68039948126798,801374.0,,0.0,,,100.0,114.20040714770398,,7.0,,,12.240285449921886,0.9264825836092052,0.26753380000000004,99.64181087398666,1633891.0,,0.0,,,100.01,124.035427502013,,8.0,,,11.365155887958865,-4.3311696081084605,0.3661237000000001,106.45044486539,1983881.0,,0.001,,,100.0,112.839721254355,,9.0,,,13.459991496033773,-2.283148656613776,0.23664775,103.2615390669375,1500082.0,,0.0,,,100.0,98.9778699194832,,10.0,,,12.444786532303667,-1.1325241304161977,0.24765279999999998,100.86278508867301,872851.0,,0.0,,,100.0,137.978483862897,,11.0,,,14.147636998838394,-0.45004078084426097,0.18092575,100.9603241097,1282223.0,,0.0,,,100.808544619685,126.52039390511699,,12.0,,,10.475214903710103,-3.2371906407249704,0.36287765,108.265193268275,796535.0,,0.004,,
2019-01-11,,,,0.0,,,12.535927023484776,-3.4889045412941937,,,1816310.0,,,,,,,,1.0,,,10.354483567382896,-4.5703491858738445,,,755896.0,,,,,,,,2.0,,,12.325874473829256,-1.4999608374274638,,,2623394.0,,,,,,,,3.0,,,11.607597874846034,-0.1860523603689417,,,2623394.0,,,,,,,,4.0,,,13.271073782688553,-0.9736234041308092,,,1551284.0,,,,,,,,5.0,,,11.79615522501702,-2.2215485306204115,,,1510412.0,,,,,,,,6.0,,,11.584015088277885,-1.2189725370438171,,,801374.0,,,,,,,,7.0,,,12.240285449921886,0.9264825836092052,,,1633891.0,,,,,,,,8.0,,,11.365155887958865,-4.3311696081084605,,,1983881.0,,,,,,,,9.0,,,13.459991496033773,-2.283148656613776,,,1500082.0,,,,,,,,10.0,,,12.444786532303667,-1.1325241304161977,,,872851.0,,,,,,,,11.0,,,14.147636998838394,-0.45004078084426097,,,1282223.0,,,,,,,,12.0,,,10.475214903710103,-3.2371906407249704,,,796535.0,,,,
2019-01-12,,,,0.0,,,12.535927023484776,-3.4889045412941937,,,1816310.0,,,,,,,,1.0,,,10.354483567382896,-4.5703491858738445,,,755896.0,,,,,,,,2.0,,,12.325874473829256,-1.4999608374274638,,,2623394.0,,,,,,,,3.0,,,11.607597874846034,-0.1860523603689417,,,2623394.0,,,,,,,,4.0,,,13.271073782688553,-0.9736234041308092,,,1551284.0,,,,,,,,5.0,,,11.79615522501702,-2.2215485306204115,,,1510412.0,,,,,,,,6.0,,,11.584015088277885,-1.2189725370438171,,,801374.0,,,,,,,,7.0,,,12.240285449921886,0.9264825836092052,,,1633891.0,,,,,,,,8.0,,,11.365155887958865,-4.3311696081084605,,,1983881.0,,,,,,,,9.0,,,13.459991496033773,-2.283148656613776,,,1500082.0,,,,,,,,10.0,,,12.444786532303667,-1.1325241304161977,,,872851.0,,,,,,,,11.0,,,14.147636998838394,-0.45004078084426097,,,1282223.0,,,,,,,,12.0,,,10.475214903710103,-3.2371906407249704,,,796535.0,,,,
2019-01-13,,,,0.0,,,12.535927023484776,-3.4889045412941937,,,1816310.0,,,,,,,,1.0,,,10.354483567382896,-4.5703491858738445,,,755896.0,,,,,,,,2.0,,,12.325874473829256,-1.4999608374274638,,,2623394.0,,,,,,,,3.0,,,11.607597874846034,-0.1860523603689417,,,2623394.0,,,,,,,,4.0,,,13.271073782688553,-0.9736234041308092,,,1551284.0,,,,,,,,5.0,,,11.79615522501702,-2.2215485306204115,,,1510412.0,,,,,,,,6.0,,,11.584015088277885,-1.2189725370438171,,,801374.0,,,,,,,,7.0,,,12.240285449921886,0.9264825836092052,,,1633891.0,,,,,,,,8.0,,,11.365155887958865,-4.3311696081084605,,,1983881.0,,,,,,,,9.0,,,13.459991496033773,-2.283148656613776,,,1500082.0,,,,,,,,10.0,,,12.444786532303667,-1.1325241304161977,,,872851.0,,,,,,,,11.0,,,14.147636998838394,-0.45004078084426097,,,1282223.0,,,,,,,,12.0,,,10.475214903710103,-3.2371906407249704,,,796535.0,,,,
2019-01-14,,,,0.0,,,12.535927023484776,-3.4889045412941937,,,1816310.0,,,,,,,,1.0,,,10.354483567382896,-4.5703491858738445,,,755896.0,,,,,,,,2.0,,,12.325874473829256,-1.4999608374274638,,,2623394.0,,,,,,,,3.0,,,11.607597874846034,-0.1860523603689417,,,2623394.0,,,,,,,,4.0,,,13.271073782688553,-0.9736234041308092,,,1551284.0,,,,,,,,5.0,,,11.79615522501702,-2.2215485306204115,,,1510412.0,,,,,,,,6.0,,,11.584015088277885,-1.2189725370438171,,,801374.0,,,,,,,,7.0,,,12.240285449921886,0.9264825836092052,,,1633891.0,,,,,,,,8.0,,,11.365155887958865,-4.3311696081084605,,,1983881.0,,,,,,,,9.0,,,13.459991496033773,-2.283148656613776,,,1500082.0,,,,,,,,10.0,,,12.444786532303667,-1.1325241304161977,,,872851.0,,,,,,,,11.0,,,14.147636998838394,-0.45004078084426097,,,1282223.0,,,,,,,,12.0,,,10.475214903710103,-3.2371906407249704,,,796535.0,,,,
2019-01-15,,,,0.0,,,12.535927023484776,-3.4889045412941937,,,1816310.0,,,,,,,,1.0,,,10.354483567382896,-4.5703491858738445,,,755896.0,,,,,,,,2.0,,,12.325874473829256,-1.4999608374274638,,,2623394.0,,,,,,,,3.0,,,11.607597874846034,-0.1860523603689417,,,2623394.0,,,,,,,,4.0,,,13.271073782688553,-0.9736234041308092,,,1551284.0,,,,,,,,5.0,,,11.79615522501702,-2.2215485306204115,,,1510412.0,,,,,,,,6.0,,,11.584015088277885,-1.2189725370438171,,,801374.0,,,,,,,,7.0,,,12.240285449921886,0.9264825836092052,,,1633891.0,,,,,,,,8.0,,,11.365155887958865,-4.3311696081084605,,,1983881.0,,,,,,,,9.0,,,13.459991496033773,-2.283148656613776,,,1500082.0,,,,,,,,10.0,,,12.444786532303667,-1.1325241304161977,,,872851.0,,,,,,,,11.0,,,14.147636998838394,-0.45004078084426097,,,1282223.0,,,,,,,,12.0,,,10.475214903710103,-3.2371906407249704,,,796535.0,,,,
2019-01-16,,,,0.0,,,12.535927023484776,-3.4889045412941937,,,1816310.0,,,,,,,,1.0,,,10.354483567382896,-4.5703491858738445,,,755896.0,,,,,,,,2.0,,,12.325874473829256,-1.4999608374274638,,,2623394.0,,,,,,,,3.0,,,11.607597874846034,-0.1860523603689417,,,2623394.0,,,,,,,,4.0,,,13.271073782688553,-0.9736234041308092,,,1551284.0,,,,,,,,5.0,,,11.79615522501702,-2.2215485306204115,,,1510412.0,,,,,,,,6.0,,,11.584015088277885,-1.2189725370438171,,,801374.0,,,,,,,,7.0,,,12.240285449921886,0.9264825836092052,,,1633891.0,,,,,,,,8.0,,,11.365155887958865,-4.3311696081084605,,,1983881.0,,,,,,,,9.0,,,13.459991496033773,-2.283148656613776,,,1500082.0,,,,,,,,10.0,,,12.444786532303667,-1.1325241304161977,,,872851.0,,,,,,,,11.0,,,14.147636998838394,-0.45004078084426097,,,1282223.0,,,,,,,,12.0,,,10.475214903710103,-3.2371906407249704,,,796535.0,,,,
2019-01-17,,,,0.0,,,12.535927023484776,-3.4889045412941937,,,1816310.0,,,,,,,,1.0,,,10.354483567382896,-4.5703491858738445,,,755896.0,,,,,,,,2.0,,,12.325874473829256,-1.4999608374274638,,,2623394.0,,,,,,,,3.0,,,11.607597874846034,-0.1860523603689417,,,2623394.0,,,,,,,,4.0,,,13.271073782688553,-0.9736234041308092,,,1551284.0,,,,,,,,5.0,,,11.79615522501702,-2.2215485306204115,,,1510412.0,,,,,,,,6.0,,,11.584015088277885,-1.2189725370438171,,,801374.0,,,,,,,,7.0,,,12.240285449921886,0.9264825836092052,,,1633891.0,,,,,,,,8.0,,,11.365155887958865,-4.3311696081084605,,,1983881.0,,,,,,,,9.0,,,13.459991496033773,-2.283148656613776,,,1500082.0,,,,,,,,10.0,,,12.444786532303667,-1.1325241304161977,,,872851.0,,,,,,,,11.0,,,14.147636998838394,-0.45004078084426097,,,1282223.0,,,,,,,,12.0,,,10.475214903710103,-3.2371906407249704,,,796535.0,,,,
2019-01-18,,,,0.0,,,12.535927023484776,-3.4889045412941937,,,1816310.0,,,,,,,,1.0,,,10.354483567382896,-4.5703491858738445,,,755896.0,,,,,,,,2.0,,,12.325874473829256,-1.4999608374274638,,,2623394.0,,,,,,,,3.0,,,11.607597874846034,-0.1860523603689417,,,2623394.0,,,,,,,,4.0,,,13.271073782688553,-0.9736234041308092,,,1551284.0,,,,,,,,5.0,,,11.79615522501702,-2.2215485306204115,,,1510412.0,,,,,,,,6.0,,,11.584015088277885,-1.2189725370438171,,,801374.0,,,,,,,,7.0,,,12.240285449921886,0.9264825836092052,,,1633891.0,,,,,,,,8.0,,,11.365155887958865,-4.3311696081084605,,,1983881.0,,,,,,,,9.0,,,13.459991496033773,-2.283148656613776,,,1500082.0,,,,,,,,10.0,,,12.444786532303667,-1.1325241304161977,,,872851.0,,,,,,,,11.0,,,14.147636998838394,-0.45004078084426097,,,1282223.0,,,,,,,,12.0,,,10.475214903710103,-3.2371906407249704,,,796535.0,,,,
2019-01-19,,,,0.0,,,12.535927023484776,-3.4889045412941937,,,1816310.0,,,,,,,,1.0,,,10.354483567382896,-4.5703491858738445,,,755896.0,,,,,,,,2.0,,,12.325874473829256,-1.4999608374274638,,,2623394.0,,,,,,,,3.0,,,11.607597874846034,-0.1860523603689417,,,2623394.0,,,,,,,,4.0,,,13.271073782688553,-0.9736234041308092,,,1551284.0,,,,,,,,5.0,,,11.79615522501702,-2.2215485306204115,,,1510412.0,,,,,,,,6.0,,,11.584015088277885,-1.2189725370438171,,,801374.0,,,,,,,,7.0,,,12.240285449921886,0.9264825836092052,,,1633891.0,,,,,,,,8.0,,,11.365155887958865,-4.3311696081084605,,,1983881.0,,,,,,,,9.0,,,13.459991496033773,-2.283148656613776,,,1500082.0,,,,,,,,10.0,,,12.444786532303667,-1.1325241304161977,,,872851.0,,,,,,,,11.0,,,14.147636998838394,-0.45004078084426097,,,1282223.0,,,,,,,,12.0,,,10.475214903710103,-3.2371906407249704,,,796535.0,,,,
